CspProjectId,Type,Context,CriteriaCloudAccounts,CriteriaRules
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,128927813985,86d7328a-5d75-411d-8afb-316f8402e239
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,299975258897,5c8c26027a550e1fb6560be3
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,130312249203,1e025bc1-ff97-409f-982d-39a810d5fa25
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,11275511485,99d931f0-b2aa-4366-8a3f-bfc6d2e9286f
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,39042342264,99d931f0-b2aa-4366-8a3f-bfc6d2e9286f
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,947044032016,839ce1d3-d96c-475c-9787-164560f8a106
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,128927813985,99d931f0-b2aa-4366-8a3f-bfc6d2e9286f
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,299975258897,5c8c263b7a550e1fb6560c35
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,128927813985,839ce1d3-d96c-475c-9787-164560f8a106
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,610375267642,5d211f33-640f-47d5-860d-20b8c4205597
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,34391304590,99d931f0-b2aa-4366-8a3f-bfc6d2e9286f
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,712241193000,5c8c261a7a550e1fb6560c0b
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,277141866027,265bfe2e-0674-4858-a934-139e16460749
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,299975258897,3861c363-849f-4c5f-a4a3-e48465e08e81
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,610375267642,d19cb41d-ac6c-4e95-848a-48f0fe9a9176
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,277141866027,5c8c25f37a550e1fb6560bca
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,703722312672,5c8c25f77a550e1fb6560bd3
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,299975258897,86d7328a-5d75-411d-8afb-316f8402e239
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,34391304590,99d931f0-b2aa-4366-8a3f-bfc6d2e9286f
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,5ed9cd7d-e925-421b-9f58-53d42ee932e3,3abf3147-ea53-4302-b237-caab4d764c77
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,947044032016,d42158b9-c08d-4983-bade-5d5f478ce3bc
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,34391304590,99d931f0-b2aa-4366-8a3f-bfc6d2e9286f
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,608515732360,d42158b9-c08d-4983-bade-5d5f478ce3bc
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,947044032016,ec6d20f7-dc81-4e64-98df-5b9b95abdb18
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,608515732360,99d931f0-b2aa-4366-8a3f-bfc6d2e9286f
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,299975258897,5c8c265c7a550e1fb6560c63
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,128927813985,86d7328a-5d75-411d-8afb-316f8402e239
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,299975258897,5d211f33-640f-47d5-860d-20b8c4205597
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,11275511485,86d7328a-5d75-411d-8afb-316f8402e239
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,712241193000,ab17b9a8-c319-40ee-9c0d-3c18293a4895
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,34391304590,d19cb41d-ac6c-4e95-848a-48f0fe9a9176
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,11275511485,99d931f0-b2aa-4366-8a3f-bfc6d2e9286f
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,128927813985,86d7328a-5d75-411d-8afb-316f8402e239
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,277141866027,5d211f33-640f-47d5-860d-20b8c4205597
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,34391304590,99d931f0-b2aa-4366-8a3f-bfc6d2e9286f
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,128927813985,86d7328a-5d75-411d-8afb-316f8402e239
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,11275511485,d42158b9-c08d-4983-bade-5d5f478ce3bc
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,299975258897,86d7328a-5d75-411d-8afb-316f8402e239
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,608515732360,ba73fb7e-3bc5-11eb-adc1-0242ac120002
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,34391304590,3f053c2e-2cfe-44b2-8a35-912a8ddb1270
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,299975258897,86d7328a-5d75-411d-8afb-316f8402e239
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,130312249203,5d211f33-640f-47d5-860d-20b8c4205597
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,130312249203,839ce1d3-d96c-475c-9787-164560f8a106
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,34391304590,99d931f0-b2aa-4366-8a3f-bfc6d2e9286f
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,34391304590,5d211f33-640f-47d5-860d-20b8c4205597
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,299975258897,86d7328a-5d75-411d-8afb-316f8402e239
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,277141866027,d42158b9-c08d-4983-bade-5d5f478ce3bc
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,277141866027,3f0b8ac5-ed0d-48cc-a8e9-edde722a5848
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,277141866027,5d211f33-640f-47d5-860d-20b8c4205597
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,299975258897,86d7328a-5d75-411d-8afb-316f8402e239
7599897b-51b3-40ec-9546-89556d91e7c1,policy,project,,ba73fb7e-3bc5-11eb-adc1-0242ac120002
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,39042342264,3f053c2e-2cfe-44b2-8a35-912a8ddb1270
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,299975258897,62506173-0c0d-4772-a212-2ed1e431df93
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,435452409739,5d211f33-640f-47d5-860d-20b8c4205597
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,34391304590,99d931f0-b2aa-4366-8a3f-bfc6d2e9286f
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,947044032016,ec6d20f7-dc81-4e64-98df-5b9b95abdb18
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,128927813985,86d7328a-5d75-411d-8afb-316f8402e239
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,299975258897,5d211f33-640f-47d5-860d-20b8c4205597
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,128927813985,86d7328a-5d75-411d-8afb-316f8402e239
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,299975258897,86d7328a-5d75-411d-8afb-316f8402e239
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,130312249203,1e025bc1-ff97-409f-982d-39a810d5fa25
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,299975258897,86d7328a-5d75-411d-8afb-316f8402e239
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,277141866027,5c8c261e7a550e1fb6560c10
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,277141866027,d2075105-4b00-4e3c-8573-0f62d256e90d
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,299975258897,3cd6f10b-6799-476d-b9fe-db590bdec205
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,130312249203,3861c363-849f-4c5f-a4a3-e48465e08e81
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,198052631016,5d211f33-640f-47d5-860d-20b8c4205597
7599897b-51b3-40ec-9546-89556d91e7c1,policy,project,,5f675da4-9665-4fa8-83e2-7f9ee3db08fc
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,299975258897,ec6d20f7-dc81-4e64-98df-5b9b95abdb18
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,299975258897,3cd6f10b-6799-476d-b9fe-db590bdec205
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,947044032016,5932b183-dd61-46fe-af40-e4105f5c8189
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,435452409739,c71c5c06-1911-4977-a5af-bb2642fccfda
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,610375267642,5c8c261a7a550e1fb6560c0b
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,610375267642,bdc54b11-ece6-44b4-92a6-2bd3783fd0f2
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,130312249203,5d211f33-640f-47d5-860d-20b8c4205597
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,608515732360,d42158b9-c08d-4983-bade-5d5f478ce3bc
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,435452409739,5d211f33-640f-47d5-860d-20b8c4205597
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,128927813985,86d7328a-5d75-411d-8afb-316f8402e239
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,130312249203,1e025bc1-ff97-409f-982d-39a810d5fa25
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,299975258897,86d7328a-5d75-411d-8afb-316f8402e239
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,130312249203,ba73fb7e-3bc5-11eb-adc1-0242ac120002
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,299975258897,86d7328a-5d75-411d-8afb-316f8402e239
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,34391304590,99d931f0-b2aa-4366-8a3f-bfc6d2e9286f
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,608515732360,ba73fb7e-3bc5-11eb-adc1-0242ac120002
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,299975258897,50930efe-3e9b-4d89-8026-da840f9c906b
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,947044032016,5d211f33-640f-47d5-860d-20b8c4205597
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,130312249203,839ce1d3-d96c-475c-9787-164560f8a106
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,128927813985,86d7328a-5d75-411d-8afb-316f8402e239
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,128927813985,5c8c26187a550e1fb6560c07
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,610375267642,5d211f33-640f-47d5-860d-20b8c4205597
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,610375267642,ba73fb7e-3bc5-11eb-adc1-0242ac120002
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,128927813985,86d7328a-5d75-411d-8afb-316f8402e239
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,703722312672,5c8c263b7a550e1fb6560c35
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,610375267642,5d211f33-640f-47d5-860d-20b8c4205597
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,128927813985,86d7328a-5d75-411d-8afb-316f8402e239
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,bb838cb5-5716-49ab-8533-1ee931015247,3abf3147-ea53-4302-b237-caab4d764c77
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,299975258897,86d7328a-5d75-411d-8afb-316f8402e239
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,34391304590,bdc54b11-ece6-44b4-92a6-2bd3783fd0f2
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,5ed9cd7d-e925-421b-9f58-53d42ee932e3,3abf3147-ea53-4302-b237-caab4d764c77
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,608515732360,d19cb41d-ac6c-4e95-848a-48f0fe9a9176
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,608515732360,99d931f0-b2aa-4366-8a3f-bfc6d2e9286f
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,435452409739,99d931f0-b2aa-4366-8a3f-bfc6d2e9286f
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,299975258897,5d211f33-640f-47d5-860d-20b8c4205597
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,299975258897,5c8c25f77a550e1fb6560bd3
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,947044032016,3f053c2e-2cfe-44b2-8a35-912a8ddb1270
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,610375267642,bdc54b11-ece6-44b4-92a6-2bd3783fd0f2
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,128927813985,86d7328a-5d75-411d-8afb-316f8402e239
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,299975258897,1e025bc1-ff97-409f-982d-39a810d5fa25
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,128927813985,5d211f33-640f-47d5-860d-20b8c4205597
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,299975258897,86d7328a-5d75-411d-8afb-316f8402e239
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,130312249203,1e025bc1-ff97-409f-982d-39a810d5fa25
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,277141866027,df70d6b1-fdca-4589-88d6-f9d08df4db0d
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,130312249203,305fc570-c11e-4a76-b57a-ad75c5d27996
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,712241193000,bdc54b11-ece6-44b4-92a6-2bd3783fd0f2
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,130312249203,5c8c25f77a550e1fb6560bd3
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,277141866027,839ce1d3-d96c-475c-9787-164560f8a106
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,34391304590,99d931f0-b2aa-4366-8a3f-bfc6d2e9286f
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,947044032016,5d211f33-640f-47d5-860d-20b8c4205597
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,11275511485,5d211f33-640f-47d5-860d-20b8c4205597
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,610375267642,1e025bc1-ff97-409f-982d-39a810d5fa25
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,299975258897,86d7328a-5d75-411d-8afb-316f8402e239
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,39042342264,d19cb41d-ac6c-4e95-848a-48f0fe9a9176
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,299975258897,5c8c25f77a550e1fb6560bd3
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,712241193000,1e025bc1-ff97-409f-982d-39a810d5fa25
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,11275511485,5d211f33-640f-47d5-860d-20b8c4205597
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,712241193000,5c8c26187a550e1fb6560c07
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,34391304590,5c8c261e7a550e1fb6560c10
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,34391304590,5d211f33-640f-47d5-860d-20b8c4205597
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,277141866027,99d931f0-b2aa-4366-8a3f-bfc6d2e9286f
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,299975258897,1e025bc1-ff97-409f-982d-39a810d5fa25
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,610375267642,5d211f33-640f-47d5-860d-20b8c4205597
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,60fc1293-262e-4c56-95e1-6a7f49d76c9f,3abf3147-ea53-4302-b237-caab4d764c77
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,947044032016,ec6d20f7-dc81-4e64-98df-5b9b95abdb18
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,277141866027,1e025bc1-ff97-409f-982d-39a810d5fa25
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,703722312672,5d211f33-640f-47d5-860d-20b8c4205597
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,608515732360,48472edb-5a1a-48d2-9c46-fcbd81b5cebe
7599897b-51b3-40ec-9546-89556d91e7c1,policy,project,,4eff5e35-c09b-4d95-9c3c-f53c01470636
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,198052631016,faad52af-c1e0-45f7-bb58-9e5cb4ab832c
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,128927813985,86d7328a-5d75-411d-8afb-316f8402e239
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,435452409739,c71c5c06-1911-4977-a5af-bb2642fccfda
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,299975258897,db0e95af-f146-44a6-88a1-ed6614193912
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,39042342264,839ce1d3-d96c-475c-9787-164560f8a106
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,947044032016,48472edb-5a1a-48d2-9c46-fcbd81b5cebe
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,34391304590,5d211f33-640f-47d5-860d-20b8c4205597
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,128927813985,86d7328a-5d75-411d-8afb-316f8402e239
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,128927813985,1e025bc1-ff97-409f-982d-39a810d5fa25
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,299975258897,99d931f0-b2aa-4366-8a3f-bfc6d2e9286f
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,34391304590,99d931f0-b2aa-4366-8a3f-bfc6d2e9286f
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,130312249203,bdc54b11-ece6-44b4-92a6-2bd3783fd0f2
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,130312249203,ec6d20f7-dc81-4e64-98df-5b9b95abdb18
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,435452409739,bdc54b11-ece6-44b4-92a6-2bd3783fd0f2
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,608515732360,5d211f33-640f-47d5-860d-20b8c4205597
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,128927813985,86d7328a-5d75-411d-8afb-316f8402e239
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,11275511485,5d211f33-640f-47d5-860d-20b8c4205597
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,703722312672,1e025bc1-ff97-409f-982d-39a810d5fa25
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,299975258897,5c8c26187a550e1fb6560c07
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,130312249203,7076b215-64de-443c-a49b-4eb2030019d8
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,130312249203,5d211f33-640f-47d5-860d-20b8c4205597
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,34391304590,c71c5c06-1911-4977-a5af-bb2642fccfda
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,947044032016,5d211f33-640f-47d5-860d-20b8c4205597
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,11275511485,5c8c263b7a550e1fb6560c35
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,34391304590,5d211f33-640f-47d5-860d-20b8c4205597
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,128927813985,86d7328a-5d75-411d-8afb-316f8402e239
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,299975258897,5c8c26027a550e1fb6560be3
7599897b-51b3-40ec-9546-89556d91e7c1,policy,project,,5c8c265c7a550e1fb6560c63
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,128927813985,86d7328a-5d75-411d-8afb-316f8402e239
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,128927813985,86d7328a-5d75-411d-8afb-316f8402e239
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,299975258897,86d7328a-5d75-411d-8afb-316f8402e239
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,299975258897,86d7328a-5d75-411d-8afb-316f8402e239
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,277141866027,bdc54b11-ece6-44b4-92a6-2bd3783fd0f2
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,11275511485,5c8c263b7a550e1fb6560c35
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,11275511485,d42158b9-c08d-4983-bade-5d5f478ce3bc
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,299975258897,3861c363-849f-4c5f-a4a3-e48465e08e81
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,130312249203,5c8c26027a550e1fb6560be3
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,703722312672,c71c5c06-1911-4977-a5af-bb2642fccfda
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,277141866027,5c8c264d7a550e1fb6560c53
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,299975258897,cccdf6ca-3d4b-48c6-96bf-12894cfa5624
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,299975258897,3cd6f10b-6799-476d-b9fe-db590bdec205
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,130312249203,d42158b9-c08d-4983-bade-5d5f478ce3bc
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,128927813985,d42158b9-c08d-4983-bade-5d5f478ce3bc
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,34391304590,99d931f0-b2aa-4366-8a3f-bfc6d2e9286f
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,299975258897,86d7328a-5d75-411d-8afb-316f8402e239
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,128927813985,86d7328a-5d75-411d-8afb-316f8402e239
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,128927813985,86d7328a-5d75-411d-8afb-316f8402e239
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,130312249203,839ce1d3-d96c-475c-9787-164560f8a106
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,947044032016,99d931f0-b2aa-4366-8a3f-bfc6d2e9286f
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,435452409739,a9b1c81f-f599-490d-9d9c-733391948a49
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,277141866027,4e00da2c-b031-41be-806d-2795444e4196
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,947044032016,5c8c264a7a550e1fb6560c4c
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,712241193000,bdc54b11-ece6-44b4-92a6-2bd3783fd0f2
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,130312249203,3861c363-849f-4c5f-a4a3-e48465e08e81
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,128927813985,3f053c2e-2cfe-44b2-8a35-912a8ddb1270
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,11275511485,5c8c263b7a550e1fb6560c35
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,299975258897,5d211f33-640f-47d5-860d-20b8c4205597
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,11275511485,5d211f33-640f-47d5-860d-20b8c4205597
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,299975258897,86d7328a-5d75-411d-8afb-316f8402e239
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,299975258897,ec6d20f7-dc81-4e64-98df-5b9b95abdb18
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,608515732360,d19cb41d-ac6c-4e95-848a-48f0fe9a9176
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,299975258897,1e025bc1-ff97-409f-982d-39a810d5fa25
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,128927813985,86d7328a-5d75-411d-8afb-316f8402e239
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,947044032016,bdc54b11-ece6-44b4-92a6-2bd3783fd0f2
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,128927813985,86d7328a-5d75-411d-8afb-316f8402e239
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,130312249203,5c8c261a7a550e1fb6560c0b
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,703722312672,5d211f33-640f-47d5-860d-20b8c4205597
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,128927813985,86d7328a-5d75-411d-8afb-316f8402e239
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,128927813985,1e025bc1-ff97-409f-982d-39a810d5fa25
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,39042342264,5c8c25f77a550e1fb6560bd3
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,34391304590,3f053c2e-2cfe-44b2-8a35-912a8ddb1270
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,435452409739,5d211f33-640f-47d5-860d-20b8c4205597
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,11275511485,d19cb41d-ac6c-4e95-848a-48f0fe9a9176
7599897b-51b3-40ec-9546-89556d91e7c1,policy,project,,19eef42e-77b1-4e33-a5e3-cd3d60fdbf00
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,435452409739,5d211f33-640f-47d5-860d-20b8c4205597
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,130312249203,50930efe-3e9b-4d89-8026-da840f9c906b
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,128927813985,5d211f33-640f-47d5-860d-20b8c4205597
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,299975258897,d42158b9-c08d-4983-bade-5d5f478ce3bc
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,947044032016,bdc54b11-ece6-44b4-92a6-2bd3783fd0f2
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,277141866027,5d211f33-640f-47d5-860d-20b8c4205597
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,299975258897,86d7328a-5d75-411d-8afb-316f8402e239
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,130312249203,3861c363-849f-4c5f-a4a3-e48465e08e81
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,703722312672,bdc54b11-ece6-44b4-92a6-2bd3783fd0f2
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,947044032016,5d211f33-640f-47d5-860d-20b8c4205597
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,703722312672,839ce1d3-d96c-475c-9787-164560f8a106
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,277141866027,99d931f0-b2aa-4366-8a3f-bfc6d2e9286f
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,608515732360,5c8c26187a550e1fb6560c07
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,11275511485,86d7328a-5d75-411d-8afb-316f8402e239
7599897b-51b3-40ec-9546-89556d91e7c1,policy,project,034391304590; 435452409739; 608515732360,5c8c25f77a550e1fb6560bd3
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,299975258897,5c8c26027a550e1fb6560be3
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,435452409739,5c8c25fb7a550e1fb6560bd8
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,712241193000,5d211f33-640f-47d5-860d-20b8c4205597
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,712241193000,d42158b9-c08d-4983-bade-5d5f478ce3bc
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,130312249203,5c8c25f77a550e1fb6560bd3
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,130312249203,ec6d20f7-dc81-4e64-98df-5b9b95abdb18
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,277141866027,5d211f33-640f-47d5-860d-20b8c4205597
7599897b-51b3-40ec-9546-89556d91e7c1,single,project,299975258897,e4444590-1316-4ddd-91cb-541c5c054820
